status,path,domain_first_pass,action_first_pass,manual_action,canonical_target,evidence_tests,notes
A,docs/tasks/deepseek/DSK-MFY-DECISION-INTELLIGENCE-011/03_PRINCIPLE_SEED.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-DECISION-INTELLIGENCE-011/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-DECISION-INTELLIGENCE-011/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-DECISION-INTELLIGENCE-011/README.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/03_PRINCIPLE_SEED.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-IDENTITY-CORE-010/README.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/03_PRINCIPLE_SEED.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/STAGE_0_GATE.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-KNOWLEDGE-LAYERS-022/VALIDATION_REPORT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/03_PRINCIPLE_SEED.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/BASELINE_AND_RISK_AUDIT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/CODEX_FINAL_ACCEPTANCE_2026-08-01.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/DEFAULT_SURFACE_AUDIT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/INHERITANCE.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/INTERPRETATION_BOUNDARY.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/LYRICS_EVIDENCE_CONTRACT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/LYRICS_LANGUAGE_ADDENDUM.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/PRIVACY_COPYRIGHT_THREAT_MODEL.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/STAGE_1_GATE.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-LYRICS-INTENT-007/VALIDATION_REPORT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/00_IMPLEMENTATION_AUDIT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/03_PRINCIPLE_SEED.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/CODEX_FINAL_ACCEPTANCE_2026-08-01.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/COMPLEXITY_INVENTORY.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/DEFAULT_SURFACE_AUDIT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/INHERITANCE.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/LANGUAGE_CANON.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/ONE_POINT_CONTRACT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/README.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/STAGE_1_GATE.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/SUBTRACTION_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ONE-POINT-006/VALIDATION_REPORT.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-022/VALIDATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/HANDOFF.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/PROGRESS.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-023/VALIDATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-024/00_TASK_ORCHESTRATION.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-024/01_DEEPSEEK_EXECUTION_COMMAND.txt,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-024/02_CODEX_ACCEPTANCE_MATRIX.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
A,docs/tasks/deepseek/DSK-MFY-ORDER-BEAUTY-024/FAILURE_LEDGER.md,DOCUMENTATION_HISTORY,KEEP_AS_REFERENCE,KEEP_AS_REFERENCE,docs/history,Historical claims do not establish authority,First-pass decision; high-value subsystems are reviewed in companion reports.
